token	lemma	pos	morphosyntactic_features	author	text_id	title	line_number
sciat	scio	VERB	{Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	28
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	28
praestitit	praesisto	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	28
ille	ille	DET	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	28
Tibi	Tu	PRON	{Case: [dative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	28
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	28
Saepius	Saepius	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	29
oblatos	oblo	VERB	{Case: [accusative], Gender: [masculine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	29
ultro	ultro	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	29
neglexit	neglego	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	29
honores	honor	NOUN	{Case: [accusative], Gender: [masculine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	29
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	29
Ut	ut	SCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
tibi	tu	PRON	{Case: [dative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
serviret	seruio	VERB	{Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
se	se	PRON	{Case: [accusative]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
minor	paruus	ADJ	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
ille	ille	DET	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
fuit	sum	AUX	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	30
Majoris	Majoris	ADJ	{Case: [genitive], Gender: [neuter], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	31
que	que	PRON	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	31
capax	capax	ADJ	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	31
fortunae	fortuna	NOUN	{Case: [genitive], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	31
substitit	substito	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	31
infra	infra	ADP	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	31
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	31
Fastus	Fastus	PROPN	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	32
et	et	CCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	32
ambitio	ambitio	NOUN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	32
tam	tam	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	32
procul	procul	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	32
omnis	omnis	ADJ	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	32
erat	sum	AUX	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	32
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	32
Sustinuit	Sustimno	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	33
multos	multus	ADJ	{Case: [accusative], Gender: [masculine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	33
tot	tot	DET	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	33
taedia	taedium	NOUN	{Case: [accusative], Gender: [neuter], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	33
ferre	fero	VERB	{VerbForm: [infinitive, infinitive], Tense: [present], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	33
per	per	ADP	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	33
annos	annus	NOUN	{Case: [accusative], Gender: [masculine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	33
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	33
Nec	nec	CCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	34
piguit	pigo	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	34
sortis	sors	NOUN	{Case: [genitive], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	34
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	34
quamlibet	quilibet	DET	{Case: [accusative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	34
arcta	arctus	VERB	{Case: [nominative], Gender: [feminine], Number: [singular], VerbForm: [participle], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	34
foret	sum	AUX	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	34
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	34
Donec	Donec	VERB	{Mood: [indicative], Number: [plural], Person: [first], Tense: [future], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
jam	jam	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
fessum	fesdeo	VERB	{Case: [accusative], Gender: [masculine], Number: [singular], VerbForm: [participle], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
cum	cum	SCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
serior	serus	ADJ	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
adforet	adforo	VERB	{Mood: [subjunctive], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
aetas	aetas	NOUN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	35
Gaudenti	Gaudentius	PROPN	{Case: [ablative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	36
excepit	excipio	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	36
terra	terra	NOUN	{Case: [accusative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	36
Frycana	Frycanus	PROPN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	36
sinu	sinus	NOUN	{Case: [ablative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	36
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	36
Haec	hic	DET	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	37
fuit	sum	AUX	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	37
emeritae	emeritus	VERB	{Case: [dative], Gender: [feminine], Number: [singular], VerbForm: [participle], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	37
statio	statio	NOUN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	37
sperata	spero	VERB	{Case: [nominative], Gender: [feminine], Number: [singular], VerbForm: [participle], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	37
senectae	senecta	NOUN	{Case: [genitive], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	37
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	37
Sed	sed	CCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
nimium	nimium	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
nobis	nos	PRON	{Case: [dative], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
heu	heu	INTJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
!	!	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
brevis	breuis	ADJ	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
illa	ille	DET	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
fuit	sum	AUX	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	38
Invidit	Invidit	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	39
pravis	prauus	ADJ	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	39
mors	mors	NOUN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	39
pectus	pectus	NOUN	{Case: [nominative], Gender: [neuter], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	39
amabile	amabilis	ADJ	{Case: [nominative], Gender: [neuter], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	39
terris	terra	NOUN	{Case: [ablative], Gender: [feminine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	39
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	39
Cui	qui	PRON	{Case: [dative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	40
dederat	do	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [pluperfect], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	40
victas	victas	VERB	{Case: [accusative], Gender: [feminine], Number: [plural], Tense: [past], VerbForm: [participle], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	40
Livor	liuor	PROPN	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	40
et	et	CCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	40
ipse	ipse	DET	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	40
manus	manus	NOUN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	40
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	40
Parca	Parca	PROPN	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
virum	uir	NOUN	{Case: [accusative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
invidit	invidit	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
sed	sed	CCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
non	non	PART	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
tamen	tamen	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
abstulit	aufero	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
omnem	omnis	ADJ	{Case: [accusative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	41
Sculpta	Sculpta	VERB	{Case: [ablative], Gender: [feminine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	42
piis	pius	ADJ	{Case: [ablative], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	42
animis	animus	NOUN	{Case: [ablative], Gender: [masculine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	42
ejus	js	PRON	{Case: [genitive], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	42
imago	imago	NOUN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	42
manet	maneo	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	42
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	42
Ibit	Ibi	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
in	in	ADP	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
exemplum	exemplum	NOUN	{Case: [accusative], Gender: [neuter], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
sero	sero	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
que	que	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
canetur	cano	VERB	{Mood: [subjunctive], Number: [singular], Person: [third], Tense: [present], VerbForm: [finite], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
ab	ab	ADP	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
aevo	aevum	NOUN	{Case: [ablative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	43
Aurea	Aurea	ADJ	{Case: [ablative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	44
quae	qui	PRON	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	44
potuit	possum	VERB	{Mood: [indicative], Number: [singular], Person: [third], Tense: [past], VerbForm: [finite], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	44
secla	secla	NOUN	{Case: [ablative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	44
decere	decet	VERB	{VerbForm: [infinitive, infinitive], Tense: [present], Voice: [active]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	44
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	44
fides	fides	NOUN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	44
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	44
Et	et	CCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
placidi	placidus	ADJ	{Case: [nominative], Gender: [masculine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
mores	mos	NOUN	{Case: [nominative], Gender: [masculine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
et	et	CCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
dignus	dignus	ADJ	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
marmore	marmor	NOUN	{Case: [ablative], Gender: [neuter], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
candor	candor	NOUN	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	45
Et	et	CCONJ	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	46
mixtus	mixtus	NOUN	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	46
miti	mitus	ADJ	{Case: [nominative], Gender: [masculine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	46
cum	cum	ADP	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	46
gravitate	grauitas	NOUN	{Case: [ablative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	46
lepos	lepos	NOUN	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	46
.	.	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	46
Tu	tu	PRON	{Case: [nominative], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	47
vero	uero	ADV	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	47
aethereis	aethereus	ADJ	{Case: [dative], Gender: [masculine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	47
dignissima	dignus	VERB	{Case: [ablative], Gender: [feminine], Number: [singular], Tense: [past], VerbForm: [participle], Voice: [passive]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	47
sedibus	sedes	NOUN	{Case: [ablative], Gender: [feminine], Number: [plural]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	47
hospes	hospes	NOUN	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	47
Salve	Salve	PROPN	{Case: [nominative], Gender: [masculine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	48
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	48
anima	anima	NOUN	{Case: [nominative], Gender: [feminine], Number: [singular]}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	48
,	,	PUNCT	{}	lager	lager_1	In Obitum Johannis Iser, Praepositi et Pastoris in Fryksdahlen Vermelandiae (1689)	48
